,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
228,4,2,3,0,34,2,2,0.133333333,2,1,1,0.5,13,1,0,15,2,1,0.5,30.62147006,9.818181818,2951.808486,0.10021572,44,0.101851852,163.9893603,300.6471606,0.5,1,1,14,0.037735849,27,17,66,48,53,0.693877578,15,0
591,2,4,3,0,0,4,3,0.111111111,4,1,1,0.333333333,20,1,0,27,1,1,0.333333333,33.41344809,10.46938776,3662.38389,0.116606115,47,0.095516569,203.4657717,349.8183443,0.333333333,2,2,19,0.103448276,27,20,98,76,29,0,27,1
815,8.941580804,11.82474241,23.9415808,1.514604799,21.74828158,20.56185603,6.941580804,0.146324252,10.79553281,1.485395201,2.029209598,0.362695679,53.04725123,1,0,47.13488003,1.514604799,2.543814397,0.465616639,36.32862475,20.87015393,15731.75049,0.251586343,87.5438144,0.048070936,873.9861386,754.7590286,0.15685376,10.28092802,10.28092802,50.56185603,0.087743073,63.5146048,24.0292096,246.6744001,160.0360833,77.82474241,0.337612919,48.64948483,1
703,10.86033875,3.860338747,21.0237297,0.930169373,31.46644316,3.860338747,2.930169373,0.115394958,3.860338747,1,1.465084687,0.5,30.06983063,1,0,27.27932251,2.069830627,1,0.383728828,35.19157109,14.84953537,7774.552802,0.174322574,63.67457657,0.067367949,431.9196001,522.9677231,0.383728828,1.930169373,1.930169373,29.13966125,0.053097242,45.20949188,18.46508469,179.5362738,117.6284756,69.60610441,0.483159813,28.20949188,1
302,0,0,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,2,1,1,23.55307486,4.375,450.8205735,0.034348234,21,0.228571429,25.04558742,103.0447025,1,0,0,2,0.25,10,11,16,14,4,0,4,0
501,0,0,0,0,1,0,1,0.5,0,0,1,1,0,1,0,2,2,1,1,21.32118756,2.5,133.2574223,0.017767656,14,0.4,7.403190126,53.30296891,1,0,0,1,0.333333333,9,5,9,5,3,0.333333343,2,0
296,0,0,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,2,1,1,34.80631942,3.043478261,322.4025807,0.035310759,21,0.328571429,17.91125448,105.9322765,1,0,0,2,0.25,14,7,23,10,4,0,4,0
704,10.01614384,3.016143845,24.18946058,0.508071922,40.33048963,3.016143845,2.508071922,0.092306879,3.016143845,1,1.254035961,0.5,30.49192808,1,0,28.96771231,2.491928078,1,0.43649101,35.75938841,14.97226832,8027.225151,0.178565217,64.72982019,0.066809619,445.9569529,535.6956532,0.43649101,1.508071922,1.508071922,29.98385616,0.038975788,46.47578423,18.25403596,188.8224177,121.4273527,79.31434579,0.546141353,29.47578423,1
756,15.70192845,11.74517888,56.94593696,0,59.06253492,19.76680409,7.298071551,0.096265896,11.74517888,1,4.138223168,0.75693474,83.28725894,1,0,77.27644634,1.712741056,1,0.164645053,40.2303429,30.3526772,37227.07517,0.406270554,125.9783748,0.033236275,2068.170842,1218.811663,0.164645053,9.883402047,9.883402047,78.85096422,0.056405775,102.3930443,23.5853305,514.4748637,304.8702487,152.0409097,0.411247557,77.27644634,1
229,18,6,67,0,74,10,5,0.063291139,6,1,5,1,83,1,0,79,2,1,0.2,39.69550213,32.07602862,40841.57528,0.424424688,130,0.031175929,2268.976404,1273.274063,0.2,5,5,80,0.029239766,109,21,559,329,171,0.483660132,79,0
34,5,4,10,0,2,4,3,0.12,4,1,2,0.666666667,16,1,0,25,2,1,0.333333333,22.30845036,11,2699.322493,0.081797651,35,0.090909091,149.9623607,245.3929539,0.333333333,2,2,15,0.09375,21,14,63,66,32,0.074074075,25,0
522,0,8,5,0,10,8,4,0.235294118,8,1,1,0.25,23,2,0.333333333,17,1,1,0.25,33.96386572,7.777777778,2054.604223,0.088054467,37,0.128571429,114.144679,264.1634,0.5,4,4,21,0.148148148,21,16,81,60,27,0.370370358,17,0
59,27,14,16,0,0,16,8,0.216216216,10,1,3,0.375,49,1,0,37,1,2,0.25,32.38316086,18.06818182,10571.7806,0.195034946,69,0.055345912,587.3211444,585.1048382,0.125,8,8,43,0.125,45,24,198,159,64,0,37,0
414,0,0,0,1,0,0,1,0.2,0,0,1,1,1,1,0,5,3,1,1,38.86297409,2.913793103,329.9540437,0.037746222,21,0.343195266,18.3307802,113.2386659,1,0,0,2,0.2,13,8,29,13,5,0.166666672,6,0
654,4.398035176,1.398035176,1,13.28133417,1.805894473,1.398035176,1.699017588,0.224918132,1.398035176,0.699017588,1,0.650491206,6.194105527,1,0,7.398035176,4.106876885,1,0.650491206,35.34031081,4.834156333,742.8854725,0.05309785,27.00982412,0.213132471,41.27141514,159.2935479,0.650491206,0.699017588,0.699017588,6.495087939,0.127606662,16.31080653,10.69901759,37.33045478,21.49508794,13.60196482,0.64239247,20.67936934,1
329,1,2,0,5,0,2,2,0.222222222,2,1,1,0.5,8,1,0,9,3,2,1,29.98283228,5.133333333,790.0809449,0.051303957,27,0.194805195,43.89338583,153.9118724,0.5,1,1,8,0.2,14,13,30,22,10,0.357142866,14,0
291,20,28,40,0,0,24,17,0.207317073,22,1,1,0.058823529,100,1,0,82,2,1,0.058823529,37.22539429,29.15919283,31651.20889,0.361820817,114,0.034294502,1758.400494,1085.46245,0.058823529,12,12,94,0.166666667,90,24,446,289,102,0,82,0
874,0,0,0,0,13.52926134,0,1,0.25,0,0,1,1,1,1,0,4,1,1,1,24.90742835,3.809200108,362.1781223,0.031656517,19.706108,0.262567486,20.12100679,94.96954985,1,0,0,2,0.057190065,11.47073866,8.235369332,16.94147733,11.23536933,17.52926134,0.771239751,4,1
895,1,3.313929417,5.671517646,7.226611792,19.35758823,5.284823542,3.328482354,0.163295714,3.313929417,1.328482354,1.656964708,0.470200981,20.98544706,2.328482354,0.554747059,20.32848235,3.014552937,1.656964708,0.470200981,33.54648187,9.288710999,2886.858354,0.103651866,44.32848235,0.107823577,160.3810197,310.9555973,0.694040196,2.642411771,2.642411771,19.65696471,0.082542636,27,17.32848235,76.64241177,52.67151765,40.68607058,0.55551297,27.55509415,1
897,3,13,6,68,21,12,8,0.258064516,10,1,2,0.25,39,1,0,31,4,2,0.25,42.60927199,9.464,3816.397277,0.13441805,52,0.105663567,212.0220709,403.2541501,0.125,6,6,33,0.145454545,26,26,125,91,55,0.741666675,99,1
817,0,10,13,1,3,10,5,0.192307692,10,1,4,0.8,35,1,0,26,4,1,0.2,39.4094268,11.81679389,5502.999072,0.155231025,60,0.084625323,305.7221707,465.6930739,0.2,5,5,32,0.172413793,36,24,131,86,29,0.13333334,27,1
866,0,0.611932707,0.203977569,3.141764473,0,1.019887844,1.203977569,0.059441723,0.611932707,0.101988784,1,0.932007477,3.223865413,1,0,22.18408972,3.796022431,1,0.932007477,26.68639284,7.385034616,1452.766857,0.065616201,30.30596635,0.135472717,80.70926982,196.8486018,0.932007477,0.509943922,0.509943922,4.223865413,0.059441723,17.10198878,13.20397757,48.40795514,41.79602243,22.18408972,0.098059115,25.3258542,1
261,1,3,4,0,1,6,3,0.15,2,3,2,0.666666667,18,1,0,20,2,3,1,37.97198981,10.09411765,3869.012029,0.127764577,54,0.099067599,214.9451127,383.2937325,0.333333333,3,3,17,0.136363636,33,21,85,52,22,0.047619049,20,0
486,1,2,14,0,0,4,2,0.111111111,2,2,1,0.5,17,1,0,18,9,2,1,36.80003131,12.26666667,5537.3416,0.150471239,60,0.081521739,307.6300889,451.4137174,0.5,2,2,17,0.105263158,46,14,120,64,19,0,18,0
612,9.598496233,6,13,15.94616544,14.10225565,7.360601507,3.659849623,0.146645554,6,1,1.659849623,0.44330827,30.70075188,1,0,26.06135339,1,1,0.278345865,35.63266898,14.23474402,7195.328048,0.168704706,63.04090226,0.070314014,399.7404471,506.1141181,0.278345865,3.680300753,3.680300753,29.04090226,0.075949082,42.68030075,20.36060151,156.6803008,104.5984962,49.76210527,0.443683537,42.00751883,1
656,4.725164575,2,1,17.83194945,0,2,1.931291144,0.241411393,2,1,1,0.534354428,7.862582288,1,0,8,1.931291144,1,0.534354428,26.02266505,5.274748467,721.0224747,0.045601196,24.06870886,0.190038071,40.05680415,136.8035877,0.534354428,1,1,7.931291144,0.150909878,13.06870886,11,28.48096199,22.93129114,12.72516458,0.669094796,25.83194945,1
136,0,2,2,3,0,4,1,0.142857143,2,2,1,1,5,1,0,7,3,1,1,36.92437639,5.163043478,984.2937645,0.063547387,31,0.193684211,54.68298692,190.6421607,1,2,2,6,0.142857143,19,12,46,25,7,0.300000012,10,0
327,8,18,16,51,0,18,9,0.3,18,1,1,0.111111111,44,1,0,30,2,1,0.111111111,33.07637685,9.118055556,2749.934815,0.100530747,38,0.109672506,152.7741564,301.5922417,0.111111111,9,9,37,0.236842105,26,12,144,101,38,0.629629612,81,0
541,0,0,0,7,40,0,1,0.25,0,0,1,1,1,1,0,4,0,1,1,17.69969797,3.6,229.3880857,0.021239638,15,0.277777778,12.74378254,63.7189127,1,0,0,2,0.022727273,8,7,10,9,44,0.921568632,11,0
288,2,0,8,0,14,0,3,0.1,0,0,1,0.333333333,21,1,0,30,1,1,0.333333333,32.99957139,11.20614035,4144.006368,0.123265943,49,0.089236791,230.222576,369.7978285,0.333333333,0,0,20,0.065217391,35,14,114,73,46,0.318181813,30,0
731,4.516000976,11.17439844,6.444802734,3.715207029,0,12.96799805,5.690399414,0.23967998,11.17439844,1,1,0.183866699,34.65839746,1.896799805,0.179359961,23.58719922,2,1,0.183866699,34.37138697,11.47017433,4511.216,0.131195252,51.30960059,0.087260284,250.6231111,393.5857569,0.333333333,6.483999024,6.483999024,31.86479785,0.202847269,28.82560156,22.48399902,113.5088066,90.27759863,28.1032002,0.066342982,27.30240625,1
677,4.17605887,4.82394113,5.82394113,5.767587907,0.205985282,4.411970565,2.411970565,0.130865366,4.411970565,1,1.205985282,0.5,18.44189698,1,0,18.02992641,2.205985282,1.794014718,0.845511038,33.73776359,9.129416884,2801.583106,0.102434619,43.20598528,0.109626545,155.6435059,307.3038562,0.448503679,2.205985282,2.205985282,18.23591169,0.106514037,25.38204415,17.82394113,81.85736714,59.20948488,22.41197056,0.117128891,23.79751432,1
351,1,0,1,0,27,0,1,0.2,0,0,1,1,2,1,0,5,3,1,1,34.38154307,4.103448276,578.9263156,0.047027628,26,0.243697479,32.16257309,141.0828836,1,0,0,3,0.03030303,17,9,29,14,33,0.84375,5,0
588,0,6,4,0,34,6,3,0.1875,6,1,1,0.333333333,19,1,0,16,3,1,0.333333333,35.03381643,8.391891892,2467.216216,0.098,42,0.119162641,137.0675676,294,0.333333333,3,3,18,0.06,23,19,74,54,50,0.680000007,16,0
364,0,6,7,0,10,6,3,0.176470588,6,1,3,1,18,1,0,17,2,1,0.333333333,31.31002507,7.93442623,1971.126373,0.082809028,37,0.126033058,109.5070207,248.4270842,0.333333333,3,3,17,0.111111111,22,15,61,44,27,0.370370358,17,0
277,0,4,4,0,33,6,2,0.105263158,4,1,1,0.5,11,1,0,19,2,1,0.5,29.42073847,9.090909091,2431.465989,0.089153753,39,0.11,135.0814438,267.4612588,0.5,3,3,12,0.038461538,24,15,66,50,52,0.634615362,19,0
786,0,0,1.971604789,0,14.87489822,0,1,0.10211477,0,0,1,1,6.323868263,1,0,9.971604789,2,1,1,30.15393389,7.170433623,1550.365064,0.072072191,34.67613174,0.13946158,86.13139245,216.2165708,1,0,0,7.323868263,0.048799723,20.67613174,14,44.88641915,31.23868263,24.84650301,0.479835412,9.971604789,1
820,0,0,0,1,0,0,1,0.2,0,0,1,1,1,1,0,5,2,1,1,26.94436251,3.529411765,335.6391178,0.03169925,20,0.283333333,18.64661766,95.09775004,1,0,0,2,0.2,12,8,17,10,5,0.166666672,6,1
492,0,0,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,1,1,1,18.24342188,3.2,186.8126401,0.01945965,14,0.3125,10.37848,58.37895002,1,0,0,2,0.25,8,6,10,8,4,0,4,0
546,2,15,4,41,27,6,12,0.266666667,6,1,1,0.083333333,48,1,0,45,3,2,0.166666667,28.64388184,20.57042254,12120.43756,0.196405584,73,0.048613489,673.3576424,589.2167525,0.083333333,3,3,40,0.162162162,46,27,142,127,74,0.601769924,86,0
479,0,0,1,0,3,0,1,0.1,0,0,1,1,6,1,0,10,2,1,1,30.91271607,6.104651163,1152.01695,0.062903783,31,0.163809524,64.00094169,188.7113481,1,0,0,7,0.076923077,21,10,43,25,13,0.230769232,10,0
418,0,0,0,0,0,0,1,0.2,0,0,1,1,1,1,0,5,3,1,1,39.23190881,3.552631579,495.1534197,0.046458839,24,0.281481481,27.50852332,139.3765181,1,0,0,2,0.2,15,9,38,18,5,0,5,0
376,0,2,5,0,0,2,3,0.272727273,2,1,3,1,11,2,0.5,11,0,3,1,35.02376752,6.875,1655.420262,0.080262801,37,0.145454545,91.96779231,240.7884017,0.666666667,1,1,10,0.272727273,22,15,56,35,11,0,11,0
428,0,4,0,0,1,4,2,0.2,4,1,1,0.5,10,1,0,10,3,1,0.5,41.68332561,4.623287671,890.9722852,0.064238002,28,0.216296296,49.49846029,192.7140054,0.5,2,2,11,0.181818182,15,13,73,45,11,0.090909094,10,0
730,3.587120867,11.69034065,4.793560433,0.6193187,1.341857183,13.3806813,6.103219783,0.251984996,11.3806813,1,1.103219783,0.178954736,35.27746152,1.896780217,0.179356043,24.20643957,2,1.103219783,0.178954736,34.01144157,11.50089946,4495.610774,0.130312309,51.30965935,0.086989273,249.7561541,390.9369274,0.313672422,6.69034065,6.69034065,32.3806813,0.210693817,28.10321978,23.20643957,108.3484835,88.83238455,29.13541762,0.043581687,24.82575827,1
309,0,0,1,2,0,0,1,0.2,0,0,1,1,2,1,0,5,3,1,1,26.14714719,3.789473684,375.4759309,0.033027975,20,0.263888889,20.85977394,99.08392621,1,0,0,3,0.2,12,8,19,12,5,0.285714298,7,0
514,0,10,1,3,36,18,5,0.277777778,10,1,1,0.2,24,3,0.5,18,1,1,0.2,32.56063964,9,2637.411811,0.097681919,42,0.111111111,146.5228784,293.0457568,0.6,9,9,23,0.092592593,24,18,72,54,54,0.684210539,21,0
707,4.491706463,11.9336517,14.62440306,0.491706463,19.74051258,11.96682585,6.966825851,0.156714574,9.966825851,1,2.475119388,0.320194913,48.47511939,3.475119388,0.372926616,43.96682585,2.491706463,2.475119388,0.320194913,36.61934856,16.92342119,10496.51885,0.206653699,74.04976122,0.059093403,583.1399365,619.9610962,0.476487672,5.983412925,5.983412925,44.01658707,0.110792599,49.04976122,25,196.3649156,135.1326966,68.1990449,0.284129835,44.45853231,1
618,8.006778289,8.794577369,10.56881987,24.84202539,0.794577369,10.39728868,5.397288684,0.248287549,7.191866053,1,2,0.37729779,32.58237645,4,0.700338914,21.78779908,2.602711316,1.993221711,0.330537711,33.58066085,14.06343411,6631.338029,0.157261063,58.80135566,0.071138811,368.4076683,471.7831893,0.754595579,5.198644342,5.198644342,29.18508776,0.175746131,36.19864434,22.60271132,149.6861247,115.5281501,30.58915474,0.511176659,46.62982447,1
307,0,0,1,5,0,0,1,0.2,0,0,1,1,2,1,0,5,2,1,1,22.14296813,4.125,376.776442,0.030446581,19,0.242424242,20.93202456,91.33974352,1,0,0,3,0.2,11,8,16,12,5,0.5,10,0
762,13,8,20,0,19,10,5,0.15625,8,1,2,0.4,37,2,0.25,32,4,1,0.2,30.99425394,25.96774194,20900.15756,0.268283596,94,0.038509317,1161.119864,804.8507879,0.4,5,5,35,0.078125,70,24,217,161,64,0.372549027,32,1
624,19.88819629,12,17.4456565,35.11647878,0,30.891313,6,0.229685462,12,1.777950928,2.777950928,0.462991821,36.11024536,1.222049072,0.044409814,26.33229443,2,2.555901857,0.425983643,36.61553781,10.75744874,4205.266827,0.130638599,48.66770557,0.093205244,233.6259348,391.915799,0.203674845,15.4456565,15.4456565,32.88819629,0.130756336,29.77795093,18.88975464,154.3338528,111.5527851,46.22049072,0.545826454,61.44877321,1
828,1.880516152,8,3.320774228,9.276645014,12.31432233,10,4,0.22953911,8,1,1.440258076,0.360064519,23.64154846,1,0,17.44025808,2,1.440258076,0.360064519,34.50716119,8.265620693,2357.845417,0.095079905,40.11948385,0.120984332,130.9914121,285.2397141,0.25,5,5,22.20129038,0.139832873,22.7610323,17.35845154,79.96232268,58.2389677,31.63509656,0.427552687,26.71690309,1
645,13.79656728,8.735035411,1.958978754,22.22561686,6.856425638,14.12306374,5.020510623,0.179329993,8.735035411,1,1,0.221082743,34.8170779,2.673503541,0.432649646,27.40853895,2.652992918,1,0.221082743,37.74514729,8.947073449,2999.373935,0.112046401,43.32649646,0.111998965,166.6318853,336.1392014,0.554416077,7.06153187,7.06153187,31.79656728,0.102556886,25.65299292,17.67350354,136.2888222,94.75721955,48.06153187,0.514505153,49.63415581,1
818,0,10,13,1,3,10,5,0.192307692,10,1,4,0.8,35,1,0,26,4,1,0.2,39.4094268,11.81679389,5502.999072,0.155231025,60,0.084625323,305.7221707,465.6930739,0.2,5,5,32,0.172413793,36,24,131,86,29,0.13333334,27,1
258,0,4,5,0,1,12,3,0.078947368,4,3,1,0.333333333,14,1,0,38,4,1,0.333333333,41.71284848,10.97741935,5026.554068,0.152633143,58,0.091096092,279.2530038,457.8994303,0.333333333,6,6,13,0.076923077,41,17,155,83,39,0.025641026,38,0
578,5,12,19,35,7,20,6,0.230769231,12,1,4,0.666666667,33,1,0,26,2,3,0.5,32.81696611,12.48554913,5115.801967,0.136579281,50,0.080092593,284.2112204,409.7378427,0.166666667,10,10,29,0.157894737,36,14,173,120,38,0.617647052,61,0
407,5,16,12,4,19,18,13,0.188405797,16,1,1,0.076923077,69,1,0,69,1,1,0.076923077,35.1862225,18.07434944,11494.70933,0.21198936,72,0.055327026,638.5949628,635.968081,0.076923077,9,9,63,0.139784946,52,20,269,187,93,0.25,73,0
156,6,12,13,0,12,16,6,0.206896552,12,1,3,0.5,36,4,0.6,29,2,1,0.166666667,34.52772904,11.125,4273.345965,0.128040329,49,0.08988764,237.4081092,384.1209856,0.666666667,8,8,32,0.127659574,35,14,140,89,47,0.292682916,29,0
850,12.194332,6,13,5.303238819,10.20850201,6.322267202,3.9194332,0.167454563,6,1,1.9194332,0.4865722,29.402834,1,0,23.7251012,1,1,0.2567139,34.19775756,14.46652409,7148.632771,0.16478569,61.4834008,0.069145683,397.1462651,494.3570695,0.2567139,3.161133601,3.161133601,27.4834008,0.085824013,42.1611336,19.3222672,156.1611336,107.194332,46.12793521,0.351988696,29.02834002,1
450,2,8,4,2,0,10,4,0.25,8,1,1,0.25,17,1,0,16,2,1,0.25,42.53335216,8.380733945,2987.402357,0.118820236,48,0.119321292,165.9667976,356.4607082,0.25,5,5,18,0.222222222,29,19,109,63,18,0.111111112,18,0
631,20,12,5,10,1,18,6,0.222222222,12,1,3,0.5,39,4,0.6,27,2,2,0.333333333,41.86496979,9.541450777,3811.35683,0.13315085,48,0.104805865,211.7420461,399.4525486,0.666666667,9,9,35,0.125,29,19,193,127,48,0.289473683,37,1
772,4.756374211,2.717928121,1,8.153784362,10.44880549,2.717928121,2.35896406,0.220926389,2.717928121,0.67948203,1,0.54701198,11.43585624,1.67948203,0.339741015,10.35896406,2,1,0.54701198,29.60245739,7.094692111,1490.218946,0.07000932,32.96155391,0.140958039,82.78994144,210.0279595,0.77350599,1.35896406,1.35896406,11.07689218,0.098967381,18.96155391,14,47.7948203,36.15378436,25.56414376,0.640007026,18.51274842,1
332,1,6,5,9,1,6,4,0.285714286,6,1,2,0.5,19,1,0,14,3,1,0.25,33.02931174,5.89516129,1147.865248,0.064904373,29,0.169630643,63.77029155,194.71312,0.25,3,3,17,0.25,17,12,62,43,16,0.416666657,23,0
420,0,0,0,1,0,0,1,0.2,0,0,1,1,1,1,0,5,3,1,1,38.86297409,2.913793103,329.9540437,0.037746222,21,0.343195266,18.3307802,113.2386659,1,0,0,2,0.2,13,8,29,13,5,0.166666672,6,0
539,0,4,0,19,14,4,2,0.2,4,1,1,0.5,9,1,0,10,1,1,0.5,28.35307486,5,708.8268715,0.047255125,24,0.2,39.37927064,141.7653743,0.5,2,2,10,0.083333333,10,14,30,30,24,0.767441869,29,0
74,7,4,1,12,5,4,3,0.272727273,4,1,1,0.333333333,14,2,0.5,11,2,1,0.333333333,29.50200237,7.058823529,1469.995966,0.069416476,32,0.141666667,81.66644254,208.2494285,0.666666667,2,2,13,0.130434783,18,14,51,40,23,0.607142866,23,0
590,0,12,6,4,0,12,6,0.272727273,12,1,1,0.166666667,25,1,0,22,1,1,0.166666667,36.82591027,5.865168539,1266.818752,0.071996723,30,0.170498084,70.37881955,215.9901703,0.166666667,6,6,26,0.272727273,18,12,89,58,22,0.15384616,26,0
488,0,0,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,1,1,1,18.24342188,3.2,186.8126401,0.01945965,14,0.3125,10.37848,58.37895002,1,0,0,2,0.25,8,6,10,8,4,0,4,0
2,4,18,20,0,2,22,11,0.282051282,16,1,6,0.545454545,60,7,0.6,39,2,7,0.636363636,36.31744768,19.20913462,13400.80599,0.232542247,83,0.052058566,744.4892215,697.6267414,0.636363636,11,11,51,0.244444444,61,22,208,131,45,0.048780486,39,0
226,7,4,9,1,13,6,2,0.125,4,1,1,0.5,15,1,0,16,2,1,0.5,31.29729167,12.6,4968.758026,0.131448625,55,0.079365079,276.0421126,394.3458751,0.5,3,3,15,0.055555556,42,13,90,54,36,0.466666669,17,0
337,0,24,19,2,0,32,12,0.206896552,24,1,4,0.333333333,80,3,0.181818182,58,2,2,0.166666667,35.23667343,18.4,11929.72816,0.216118264,74,0.054347826,662.7626754,648.3547912,0.25,16,16,71,0.206896552,50,24,250,184,58,0.033333335,60,0
70,9,14,0,5,0,14,7,0.318181818,12,1,4,0.571428571,38,2,0.166666667,22,2,4,0.571428571,25.07110039,12.2972973,3791.340072,0.102768925,43,0.081318681,210.630004,308.3067751,0.285714286,7,7,34,0.225806452,26,17,74,70,31,0.185185179,27,0
857,2.101540019,2.406160077,2.203080039,1.101540019,16.17227965,4.406160077,2.101540019,0.168782084,2.406160077,1.898459981,1,0.483076663,12.01540019,1,0,12.40616008,1.101540019,1,0.483076663,35.25184803,7.473370791,1968.296241,0.08780252,39.59383992,0.133813597,109.3497912,263.4075583,0.483076663,2.203080039,2.203080039,11.91386017,0.072186383,22.10154002,17.4922999,60.21848023,40.71078014,30.67997975,0.561951255,13.5077001,1
571,2,6,12,8,15,10,3,0.176470588,6,1,1,0.333333333,19,1,0,17,1,1,0.333333333,34.76066873,9.478723404,3123.113904,0.109828921,45,0.105499439,173.506328,329.4867643,0.333333333,5,5,18,0.088235294,27,18,94,66,34,0.574999988,25,0
186,21,12,43,0,14,16,10,0.158730159,12,1,6,0.6,74,3,0.222222222,63,4,1,0.1,37.30302329,33.22025316,41167.06518,0.413071959,133,0.030102119,2287.059177,1239.215878,0.3,8,8,68,0.102040816,108,25,395,243,98,0.181818187,63,0
41,32,43,147,6,2,42,25,0.149700599,32,1,9,0.36,182,12,0.458333333,167,5,5,0.2,33.46353714,74.01074661,183299.5569,0.825553789,234,0.013511551,10183.30872,2476.661368,0.48,21,21,164,0.124378109,201,33,884,651,201,0.045714285,173,0
451,1,16,17,5,0,28,16,0.266666667,16,1,1,0.0625,65,1,0,60,2,1,0.0625,45.26644988,10.30294118,4805.060674,0.15545919,51,0.097059663,266.9478152,466.3775704,0.0625,14,14,66,0.262295082,31,20,340,226,61,0.07692308,65,0
123,1,4,16,6,3,8,3,0.2,4,2,1,0.333333333,16,1,0,15,2,2,0.666666667,49.65209305,6.744525547,2258.605434,0.111626603,43,0.148268398,125.4780797,334.8798101,0.333333333,4,4,15,0.157894737,22,21,137,84,19,0.375,21,0
184,18,6,17,2,16,6,3,0.09375,6,1,1,0.333333333,31,1,0,32,4,1,0.333333333,29.22861086,22.42941176,14704.28606,0.218526849,80,0.044584317,816.9047813,655.5805484,0.333333333,3,3,32,0.045454545,62,18,170,123,66,0.360000014,34,0
129,3,10,3,0,6,0,19,0.703703704,0,0,10,0.526315789,33,1,0,27,2,10,0.526315789,26.25362389,16.90776699,7505.191317,0.147963385,59,0.059144416,416.9550732,443.8901554,0.052631579,0,0,25,0.527777778,43,16,103,81,36,0.181818187,27,0
572,0,0,0,1,6,0,1,0.25,0,0,1,1,1,1,0,4,2,1,1,29.93584553,4.8,689.7218811,0.047897353,27,0.208333333,38.31788228,143.6920586,1,0,0,2,0.1,16,11,25,15,10,0.636363626,5,0
570,0,0,0,1,0,0,1,0.2,0,0,1,1,1,1,0,5,3,1,1,38.22596556,4.090909091,639.7320683,0.052126317,28,0.244444444,35.54067046,156.37895,1,0,0,2,0.2,18,10,33,15,5,0.166666672,6,0
151,1,8,2,0,9,8,4,0.25,6,1,2,0.5,18,2,0.333333333,16,2,2,0.5,35.49701894,6.241935484,1383.026282,0.073856701,33,0.160206718,76.83479346,221.5701021,0.5,4,4,18,0.153846154,18,15,62,43,26,0.360000014,16,0
162,3,16,6,1,4,22,8,0.222222222,16,1,1,0.125,48,1,0,36,1,1,0.125,37.02237409,12.70588235,5976.871577,0.156800643,57,0.078703704,332.0484209,470.4019296,0.125,11,11,43,0.186046512,32,25,170,135,43,0.121951222,37,0
607,0,4,6,0,0,6,3,0.1875,4,1,1,0.333333333,17,1,0,16,1,1,0.333333333,31.45677262,9.931506849,3102.733366,0.104137718,45,0.100689655,172.3740759,312.4131527,0.333333333,3,3,16,0.1875,29,16,73,50,16,0,16,1
380,0,0,2,0,0,0,1,0.142857143,0,0,1,1,3,1,0,7,6,1,1,50.83199397,3.880434783,765.4166824,0.065750079,33,0.257703081,42.52314902,197.2502375,1,0,0,4,0.142857143,21,12,46,17,7,0,7,0
49,0,0,0,1,0,0,1,0.25,0,0,1,1,1,1,0,4,3,1,1,27.58910464,4.565217391,574.9903189,0.04198342,24,0.219047619,31.9439066,125.9502603,1,0,0,2,0.25,14,10,23,15,4,0.200000003,5,0
712,1,12,30,7,0,2,10,0.27027027,2,1,10,1,36,1,0,37,3,10,1,46.30682919,11.18110236,5789.143181,0.172587132,60,0.08943662,321.6190656,517.7613972,0.1,1,1,28,0.263157895,40,20,254,142,38,0.159090906,44,1
781,4.397888614,1.759155446,0.879577723,16.71197673,0,1.759155446,1.879577723,0.25,1.759155446,0.879577723,1,0.560211139,7.15704406,1,0,7.518310891,2,1,0.560211139,25.89903786,5.338568915,738.1084743,0.046087232,24.48168911,0.187316142,41.00602635,138.2616959,0.560211139,0.879577723,0.879577723,7.277466337,0.165425219,13.36126683,11.12042228,27.87957772,22.39788861,11.91619951,0.618962099,24.23028763,1
673,4.56691364,1.826765456,3.826765456,3.653530912,3.653530912,9.13382728,1,0.090551439,1.826765456,4.56691364,1,1,9.393679096,1,0,11.48029637,3.913382728,1,1,57.25813218,4.134480674,968.4955523,0.078419373,33.65353091,0.242487044,53.80530846,235.2581195,1,4.56691364,4.56691364,10.3936791,0.057930628,17.08661727,16.56691364,87.23605004,41.92118547,19.70074092,0.365353097,15.13382728,1
209,15,8,46,0,0,10,4,0.072727273,8,1,1,0.25,56,1,0,55,2,1,0.25,33.35922237,39.16883117,51179.63007,0.43554725,140,0.025530504,2843.312781,1306.641749,0.25,5,5,56,0.057142857,116,24,385,260,70,0,55,0
595,0,0,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,1,1,1,21.67436819,3.384615385,248.2933539,0.024453133,16,0.295454545,13.79407522,73.35940001,1,0,0,2,0.25,8,8,13,11,4,0,4,1
165,0,4,5,0,21,2,3,0.25,2,1,3,1,12,3,1,12,3,3,1,32.31358618,7.377358491,1758.680444,0.07946297,37,0.135549872,97.70446913,238.3889093,1,1,1,11,0.090909091,23,14,53,34,33,0.636363626,12,0
